GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
51547,260.2234411910748,0.37160060205154005,0.1944742108152235,1.9107962978423412,0.05603076366903946,0.10968018282802892
4097,262.85097407583515,1.0021814426205418,0.10022056216984342,9.999758741346398,1.5276878641072344e-23,4.844952940454372e-21
92659,2.8320488427569224,1.3495069277434755,0.5961477558252262,2.2637121662487867,0.02359182371689599,0.05399922533406444
5831,62.825583467427855,0.17346945928092242,0.2344894939431577,0.739774973982301,0.459436546662082,0.5785893385378589
147111,316.47581521010056,1.0757907526288828,0.25825580705159445,4.165601404710954,3.105328532595248e-05,0.00017347331007452066
105371939,6.240490298112284,1.877262485306154,0.4372286213138875,4.293548943948165,1.7583952904267406e-05,0.0001044870863155076
79058,527.5763418988313,0.935073506795887,0.23328414449658752,4.008302873792458,6.115665624914378e-05,0.0003149139090128445
201254,771.6484516806408,0.265102465452326,0.17549662591493106,1.5105844005276194,0.13089437087438832,0.21755297098236284
201255,246.84622261903456,1.1914940943790078,0.22682893933337694,5.252831044754104,1.4977892213213027e-07,1.4738883294917076e-06
5881,200.57710840911912,0.7916104957606038,0.18332218414232976,4.3181380336708415,1.5735101614122415e-05,9.471111062078392e-05
51181,23225.230063305742,-0.1367265304766161,0.1839629640638884,-0.7432285687087126,0.45734330976296145,0.5767451418278655
113523640,142.1864622876926,-0.5678797273697959,0.2014503206108418,-2.818956681964363,0.004818001969277053,0.0141724716732411
5986,867.0327788202086,0.07629674582011194,0.20002172841399027,0.38144228842077865,0.7028750869717137,0.7871576921138095
2873,1444.069306405639,0.531708022194621,0.13540220648449514,3.926878564238957,8.605540129982639e-05,0.0004259138674492498
64118,1133.6641554652206,0.5974927108557039,0.1355379897679356,4.408304357167421,1.0418307124701848e-05,6.543757100774265e-05
2194,7600.795958224587,2.6394225210812277,0.32426111610488784,8.139805823117753,3.959123385843848e-16,2.7211312435211588e-14
106633803,2.495565455467614,0.8917706057365221,0.5840564501648464,1.5268568739970685,0.12679660543265495,0.21233194845024816
284001,491.6275175563569,0.7038585893878291,0.21208065216005814,3.3188250895071,0.0009039703246750872,0.003368833508105915
9123,52.01441843280878,1.3899321567603102,0.23580131315671668,5.894505582488182,3.758048934896373e-09,5.3859707136668485e-08
1453,1152.9492810669913,0.6156311804811853,0.10218149035074292,6.024879636889239,1.6923551940325256e-09,2.630972360470733e-08
101929511,1.835119383174601,0.5039551873959383,0.6266498872942973,0.8042053427502858,0.4212783937301392,0.5424818600916322
